number,value,datetime_start,datetime_complete,duration,params_batch_size,params_dist1,params_iseed,params_l2_penalty_choice,params_l2_penalty_nz,params_lr,params_lr_anneal_start,params_nhid1,params_nhid2,params_nhid3,params_scale_heur1,params_scale_mult1,params_squash,user_attrs_avg_fit_criteria,user_attrs_ed_cl1_mean,user_attrs_ed_cl2_mean,user_attrs_ed_cl3_mean,state,avg_fit_criteria,ed_cl1_mean,ed_cl2_mean,ed_cl3_mean
42,0.8130806883176168,2025-09-03 12:36:23.848927,2025-09-03 13:04:17.491888,0 days 00:27:53.642961,20,uniform,7,zero,,0.00642759150187072,9838,1008,608,768,old,1.416753786456397,logistic,0.009893165694342718,0.010051250457763672,0.01003281275431315,0.009595433870951334,COMPLETE,0.009893165694342718,0.010051250457763672,0.01003281275431315,0.009595433870951334
43,0.8153871099154154,2025-09-03 13:04:17.492753,2025-09-03 13:32:05.815058,0 days 00:27:48.322305,20,uniform,8,zero,,0.2004034274509473,2761,992,880,144,Glorot,,tanh,0.0032581885655721034,0.0027348995208740234,0.006779710451761882,0.00025995572408040363,COMPLETE,0.0032581885655721034,0.0027348995208740234,0.006779710451761882,0.00025995572408040363
44,0.5938402613004049,2025-09-03 13:32:05.815456,2025-09-03 13:59:52.895384,0 days 00:27:47.079928,20,uniform,7,zero,,0.27865302620951166,2778,976,576,480,Glorot,,logistic,0.0009722444746229384,0.0014938513437906902,0.0003637870152791341,0.001059095064798991,COMPLETE,0.0009722444746229384,0.0014938513437906902,0.0003637870152791341,0.001059095064798991
45,0.0979838694135348,2025-09-03 13:59:52.896536,2025-09-03 14:27:40.232026,0 days 00:27:47.335490,20,normal,8,zero,,0.5057142527304989,5504,1024,640,320,old,0.7584662635509877,tanh,,,,,COMPLETE,,,,
46,0.8321290413538615,2025-09-03 14:27:40.232410,2025-09-03 14:55:10.991851,0 days 00:27:30.759441,20,uniform,7,zero,,0.013399244202938707,8984,912,480,288,old,0.689915140781698,tanh,0.008450852500067817,0.009349544843037924,0.008403698603312174,0.007599314053853353,COMPLETE,0.008450852500067817,0.009349544843037924,0.008403698603312174,0.007599314053853353
47,0.8303225636482239,2025-09-03 14:55:10.992238,2025-09-03 15:00:45.739225,0 days 00:05:34.746987,100,uniform,8,zero,,0.18289056744292348,4624,864,768,352,old,1.3998293351943718,logistic,0.002965092658996582,0.0030886332194010415,0.003768324851989746,0.0020383199055989585,COMPLETE,0.002965092658996582,0.0030886332194010415,0.003768324851989746,0.0020383199055989585
48,0.8484999934832255,2025-09-03 15:00:45.739973,2025-09-03 15:06:16.151679,0 days 00:05:30.411706,100,normal,5,zero,,0.08464141783535714,9247,752,736,560,Glorot,,tanh,0.004752357800801595,0.0037622451782226562,0.00490109125773112,0.005593736966451009,COMPLETE,0.004752357800801595,0.0037622451782226562,0.00490109125773112,0.005593736966451009
49,0.84737096230189,2025-09-03 15:06:16.152074,2025-09-03 15:11:48.202055,0 days 00:05:32.049981,100,uniform,5,zero,,0.17655175169083012,9760,960,672,368,old,1.0806922792888398,tanh,0.0019029511345757379,0.0021739800771077475,0.0020380020141601562,0.0014968713124593098,COMPLETE,0.0019029511345757379,0.0021739800771077475,0.0020380020141601562,0.0014968713124593098
50,0.8508709669113159,2025-09-03 15:11:48.202445,2025-09-03 15:17:23.568262,0 days 00:05:35.365817,100,uniform,5,zero,,0.0770137919754147,9815,816,912,432,old,1.185524570619816,tanh,0.005365610122680664,0.004794398943583171,0.005726138750712077,0.005576292673746745,COMPLETE,0.005365610122680664,0.004794398943583171,0.005726138750712077,0.005576292673746745
51,0.8260644872983297,2025-09-03 15:17:23.569158,2025-09-03 15:22:54.827970,0 days 00:05:31.258812,100,uniform,5,zero,,0.35586125691220527,6471,864,800,512,Glorot,,tanh,0.0011734300189548067,0.0005452235539754232,0.002436677614847819,0.0005383888880411783,COMPLETE,0.0011734300189548067,0.0005452235539754232,0.002436677614847819,0.0005383888880411783
52,0.8395967682202657,2025-09-03 15:22:54.828769,2025-09-03 15:28:26.967073,0 days 00:05:32.138304,100,normal,5,zero,,0.046134581363901084,9898,656,1008,432,old,1.2258553967976353,tanh,0.006785458988613553,0.0050877730051676435,0.007856488227844238,0.007412115732828776,COMPLETE,0.006785458988613553,0.0050877730051676435,0.007856488227844238,0.007412115732828776
53,0.8433870871861776,2025-09-03 15:28:26.967914,2025-09-03 15:34:00.775097,0 days 00:05:33.807183,100,normal,5,zero,,0.061055034883427506,8201,720,832,400,old,1.237111905063735,tanh,0.00593064890967475,0.00466763973236084,0.006652235984802246,0.006472071011861165,COMPLETE,0.00593064890967475,0.00466763973236084,0.006652235984802246,0.006472071011861165
54,0.738967776298523,2025-09-03 15:34:00.776014,2025-09-03 15:39:35.383189,0 days 00:05:34.607175,100,normal,5,zero,,0.0017295417900210178,9688,688,1024,368,old,1.218952491100652,tanh,0.011766486697726779,0.011724630991617838,0.012462536493937174,0.011112292607625326,COMPLETE,0.011766486697726779,0.011724630991617838,0.012462536493937174,0.011112292607625326
55,0.8156773845354716,2025-09-03 15:39:35.384041,2025-09-03 15:45:10.426500,0 days 00:05:35.042459,100,normal,5,zero,,0.022551445658030304,5507,800,608,736,Glorot,,tanh,0.010112841924031576,0.009092132250467936,0.010091543197631836,0.011154850323994955,COMPLETE,0.010112841924031576,0.009092132250467936,0.010091543197631836,0.011154850323994955
56,0.8395321766535441,2025-09-03 15:45:10.427248,2025-09-03 15:50:46.111559,0 days 00:05:35.684311,100,uniform,7,zero,,0.2547434064792482,8737,944,896,384,old,1.1545374014401673,tanh,0.0014268557230631511,0.0012100934982299805,0.002440770467122396,0.0006297032038370768,COMPLETE,0.0014268557230631511,0.0012100934982299805,0.002440770467122396,0.0006297032038370768
