number,value,datetime_start,datetime_complete,duration,params_batch_size,params_dist1,params_iseed,params_l2_penalty_choice,params_l2_penalty_nz,params_lr,params_lr_anneal_start,params_nhid1,params_scale_heur1,params_scale_mult1,params_squash,user_attrs_avg_fit_criteria,state,avg_fit_criteria
73,0.5044838964939118,2025-09-03 04:34:08.893435,2025-09-03 04:41:10.529671,0 days 00:07:01.636236,100,uniform,5,zero,,1.464582346141168e-06,177,272,old,1.5722709633047176,tanh,0.01305406093597412,COMPLETE,0.01305406093597412
74,0.5054516315460205,2025-09-03 04:41:10.530110,2025-09-03 04:47:51.253418,0 days 00:06:40.723308,100,normal,5,zero,,3.14002547856668e-05,9486,272,Glorot,,tanh,0.013056731224060059,COMPLETE,0.013056731224060059
75,0.8251290798187256,2025-09-03 04:47:51.253839,2025-09-03 05:21:47.070588,0 days 00:33:55.816749,20,uniform,6,zero,,0.014690104852027007,5136,736,old,0.7244111194020812,logistic,0.00880272388458252,COMPLETE,0.00880272388458252
76,0.8182258605957031,2025-09-03 05:21:47.071020,2025-09-03 05:28:50.062498,0 days 00:07:02.991478,100,normal,7,zero,,0.016135003905995773,608,816,old,0.24615482133226763,tanh,0.012295722961425781,COMPLETE,0.012295722961425781
77,0.7111613035202027,2025-09-03 05:28:50.062934,2025-09-03 06:04:24.374362,0 days 00:35:34.311428,20,normal,6,nz,4.475886895022075e-05,0.003760901666790769,239,512,old,1.3150227734312128,tanh,0.012431979179382324,COMPLETE,0.012431979179382324
78,0.8284193992614746,2025-09-03 06:04:24.375200,2025-09-03 06:38:07.067452,0 days 00:33:42.692252,20,normal,6,zero,,0.413288193112604,117,192,Glorot,,tanh,0.004526329040527344,COMPLETE,0.004526329040527344
79,0.1134677454829216,2025-09-03 06:38:07.067895,2025-09-03 06:44:57.100187,0 days 00:06:50.032292,100,uniform,6,zero,,4.666393429270872e-05,2044,608,Glorot,,logistic,0.01304640769958496,COMPLETE,0.01304640769958496
80,0.1134677454829216,2025-09-03 06:44:57.100614,2025-09-03 07:18:27.800163,0 days 00:33:30.699549,20,normal,7,zero,,1.4858133199918598e-05,104,704,Glorot,,logistic,0.013068842887878417,COMPLETE,0.013068842887878417
81,0.6250161409378052,2025-09-03 07:18:27.800589,2025-09-03 07:25:40.374811,0 days 00:07:12.574222,100,uniform,7,nz,0.0010917302197331533,4.567042683767289e-05,2753,1024,Glorot,,tanh,0.013043379783630371,COMPLETE,0.013043379783630371
82,0.7905645370483398,2025-09-03 07:25:40.375264,2025-09-03 08:01:22.018687,0 days 00:35:41.643423,20,normal,6,nz,3.4742302962506327e-06,0.002421213170551697,551,992,old,0.9342401610196729,tanh,0.01267540454864502,COMPLETE,0.01267540454864502
83,0.7190968036651612,2025-09-03 08:01:22.019123,2025-09-03 08:08:28.732719,0 days 00:07:06.713596,100,uniform,6,nz,3.4195612894237447e-06,0.0006660670168108011,1054,912,old,1.2910307012265347,tanh,0.012977981567382812,COMPLETE,0.012977981567382812
84,0.1134677454829216,2025-09-03 08:08:28.733455,2025-09-03 08:43:04.212623,0 days 00:34:35.479168,20,uniform,8,zero,,2.9943331035742903e-05,2081,608,Glorot,,logistic,0.013135170936584473,COMPLETE,0.013135170936584473
85,0.48917744159698484,2025-09-03 08:43:04.213083,2025-09-03 08:50:21.318885,0 days 00:07:17.105802,100,normal,7,nz,0.0009664203736424487,0.0012275073218105353,137,208,old,0.4364618986912914,tanh,0.013057518005371093,COMPLETE,0.013057518005371093
86,0.4320967853069305,2025-09-03 08:50:21.319651,2025-09-03 09:26:22.686443,0 days 00:36:01.366792,20,normal,5,nz,7.176529559961988e-07,0.0010888556841503908,161,160,Glorot,,tanh,0.012898516654968262,COMPLETE,0.012898516654968262
87,0.8244516611099243,2025-09-03 09:26:22.686876,2025-09-03 10:02:20.728311,0 days 00:35:58.041435,20,normal,7,nz,0.0013027462719847785,0.00402905642351582,1771,848,old,0.5066073383181098,logistic,0.011301326751708984,COMPLETE,0.011301326751708984
88,0.6128548502922058,2025-09-03 10:02:20.728751,2025-09-03 10:09:01.854794,0 days 00:06:41.126043,100,normal,7,zero,,0.000527226544140301,490,784,Glorot,,tanh,0.013067960739135742,COMPLETE,0.013067960739135742
89,0.779241967201233,2025-09-03 10:09:01.855242,2025-09-03 10:16:31.707911,0 days 00:07:29.852669,100,normal,7,nz,4.927914403984057e-07,0.005114294799933329,2580,240,old,1.900553525203199,logistic,0.00587930679321289,COMPLETE,0.00587930679321289
90,0.6250967979431152,2025-09-03 10:16:31.708348,2025-09-03 10:50:40.143307,0 days 00:34:08.434959,20,normal,8,zero,,7.524656786929193e-06,4537,960,Glorot,,tanh,0.013116025924682617,COMPLETE,0.013116025924682617
91,0.7645645499229431,2025-09-03 10:50:40.143759,2025-09-03 10:57:51.350225,0 days 00:07:11.206466,100,uniform,8,nz,1.2366828847884485e-05,0.003199994318455447,243,816,old,0.8103987701683892,tanh,0.0129899263381958,COMPLETE,0.0129899263381958
92,0.8346290707588195,2025-09-03 10:57:51.350985,2025-09-03 11:04:57.190555,0 days 00:07:05.839570,100,normal,6,nz,1.02018999504668e-08,0.01739104575970968,7977,272,old,0.4062792499771365,tanh,0.004243803024291992,COMPLETE,0.004243803024291992
93,0.5944677710533142,2025-09-03 11:04:57.190993,2025-09-03 11:11:39.295339,0 days 00:06:42.104346,100,uniform,6,zero,,3.8119316753755817e-06,1910,672,old,0.23483470721403713,tanh,0.013043069839477539,COMPLETE,0.013043069839477539
94,0.8146613478660584,2025-09-03 11:11:39.295764,2025-09-03 11:47:21.600245,0 days 00:35:42.304481,20,uniform,7,nz,4.816686828617448e-07,0.03330887626095184,895,384,Glorot,,tanh,0.008868837356567382,COMPLETE,0.008868837356567382
95,0.6291613101959228,2025-09-03 11:47:21.600676,2025-09-03 11:54:12.188361,0 days 00:06:50.587685,100,normal,8,zero,,0.0002997657084618961,1223,816,old,0.6444303612007551,tanh,0.013121342658996582,COMPLETE,0.013121342658996582
96,0.5636613011360169,2025-09-03 11:54:12.189085,2025-09-03 12:00:54.709448,0 days 00:06:42.520363,100,normal,8,zero,,0.00011333293684010681,2494,480,old,1.4060152735110083,tanh,0.013147711753845215,COMPLETE,0.013147711753845215
97,0.11350000351667404,2025-09-03 12:00:54.709879,2025-09-03 12:07:36.500568,0 days 00:06:41.790689,100,normal,6,zero,,0.0004082968492166491,243,640,old,0.7659148680723962,logistic,0.01309797763824463,COMPLETE,0.01309797763824463
98,0.6215806484222413,2025-09-03 12:07:36.501322,2025-09-03 12:43:58.060609,0 days 00:36:21.559287,20,uniform,7,nz,3.179195841092528e-07,1.1493145431478937e-06,582,928,old,1.418800479316152,tanh,0.013102984428405762,COMPLETE,0.013102984428405762
99,0.11361290663480758,2025-09-03 12:43:58.061053,2025-09-03 12:50:43.685444,0 days 00:06:45.624391,100,uniform,6,zero,,5.420115942374636e-05,3098,736,old,1.2675963941982775,logistic,0.013040924072265625,COMPLETE,0.013040924072265625
100,0.6095322728157043,2025-09-03 12:50:43.686120,2025-09-03 13:24:35.782745,0 days 00:33:52.096625,20,normal,8,zero,,0.00013698275185491097,447,768,Glorot,,tanh,0.013110995292663574,COMPLETE,0.013110995292663574
101,0.8722581028938293,2025-09-03 13:24:35.783474,2025-09-03 14:00:30.084464,0 days 00:35:54.300990,20,uniform,7,nz,0.0013339363451747054,0.232732958898802,5221,560,old,1.6956026258498504,logistic,0.20218207836151122,COMPLETE,0.20218207836151122
102,0.8161129474639892,2025-09-03 14:00:30.084897,2025-09-03 14:35:57.260058,0 days 00:35:27.175161,20,normal,7,nz,3.57904820688488e-08,0.007468755184724273,2711,640,old,1.2440546606501794,tanh,0.010769128799438477,COMPLETE,0.010769128799438477
103,0.5819032669067383,2025-09-03 14:35:57.260503,2025-09-03 15:10:04.765126,0 days 00:34:07.504623,20,normal,7,zero,,2.6655385399799217e-06,218,672,old,0.4349971289619389,tanh,0.012974882125854492,COMPLETE,0.012974882125854492
104,0.6369032740592957,2025-09-03 15:10:04.765559,2025-09-03 15:43:46.953509,0 days 00:33:42.187950,20,normal,5,zero,,0.0007598233933892904,299,928,old,0.7028677242712036,tanh,0.013083434104919434,COMPLETE,0.013083434104919434
105,0.5985322833061218,2025-09-03 15:43:46.953948,2025-09-03 15:50:30.970152,0 days 00:06:44.016204,100,normal,8,zero,,0.0007831629199118197,2157,704,Glorot,,logistic,0.012888264656066895,COMPLETE,0.012888264656066895
106,0.6033548593521119,2025-09-03 15:50:30.970863,2025-09-03 15:57:47.817330,0 days 00:07:16.846467,100,normal,6,nz,3.15330053191246e-06,0.001059371185105108,558,464,old,1.19781690806589,tanh,0.012978196144104004,COMPLETE,0.012978196144104004
