number,value,datetime_start,datetime_complete,duration,params_batch_size,params_dist1,params_iseed,params_l2_penalty_choice,params_l2_penalty_nz,params_lr,params_lr_anneal_start,params_nhid1,params_nhid2,params_nhid3,params_scale_heur1,params_scale_mult1,params_squash,user_attrs_avg_fit_criteria,user_attrs_ed_cl1_mean,user_attrs_ed_cl2_mean,user_attrs_ed_cl3_mean,state,avg_fit_criteria,ed_cl1_mean,ed_cl2_mean,ed_cl3_mean
72,0.46926666299502057,2025-09-03 05:30:23.815186,2025-09-03 05:35:44.469575,0 days 00:05:20.654389,100,uniform,7,zero,,0.010978566266128548,9655,768,192,688,old,1.4075598602755586,tanh,0.008388002713521322,0.00832196076711019,0.006084799766540527,0.010757247606913248,COMPLETE,0.008388002713521322,0.00832196076711019,0.006084799766540527,0.010757247606913248
73,0.09999999403953552,2025-09-03 05:35:44.469977,2025-09-03 06:04:14.099120,0 days 00:28:29.629143,20,normal,5,nz,0.005952583710834215,0.5137127285229058,433,368,784,704,Glorot,,tanh,,,,,COMPLETE,,,,
74,0.5061833262443542,2025-09-03 06:04:14.099498,2025-09-03 06:09:51.872433,0 days 00:05:37.772935,100,normal,5,nz,3.6292606745195535e-07,0.16620075393491118,4477,464,464,208,old,0.8248422266040809,logistic,0.0012705458535088431,0.0006060600280761719,0.0019477208455403645,0.0012578566869099934,COMPLETE,0.0012705458535088431,0.0006060600280761719,0.0019477208455403645,0.0012578566869099934
75,0.43524999419848126,2025-09-03 06:09:51.872811,2025-09-03 06:36:35.541058,0 days 00:26:43.668247,20,normal,5,zero,,0.0048337148871956505,1241,448,384,688,old,1.1836163034900535,logistic,0.012775156233045792,0.012804468472798666,0.012863477071126303,0.012657523155212402,COMPLETE,0.012775156233045792,0.012804468472798666,0.012863477071126303,0.012657523155212402
76,0.4232499897480011,2025-09-03 06:36:35.541435,2025-09-03 06:42:13.676344,0 days 00:05:38.134909,100,normal,6,nz,0.00430799832005835,0.015296634760823937,831,320,144,304,old,1.120707475532832,tanh,0.009021825260586208,0.010501742362976074,0.0076142152150472,0.008949518203735352,COMPLETE,0.009021825260586208,0.010501742362976074,0.0076142152150472,0.008949518203735352
77,0.2590999901294708,2025-09-03 06:42:13.677097,2025-09-03 07:10:28.547242,0 days 00:28:14.870145,20,uniform,7,nz,7.176529559961988e-07,0.0010888556841503908,161,256,176,544,old,1.1248857700909756,logistic,0.013015137778388128,0.0129166841506958,0.013013998667399088,0.013114730517069498,COMPLETE,0.013015137778388128,0.0129166841506958,0.013013998667399088,0.013114730517069498
78,0.4435333212216695,2025-09-03 07:10:28.547658,2025-09-03 07:16:09.025130,0 days 00:05:40.477472,100,uniform,7,nz,2.4831699632727675e-07,0.005585390948866635,2347,848,400,896,Glorot,,logistic,0.012297418382432724,0.012426177660624186,0.012157956759134928,0.012308120727539062,COMPLETE,0.012297418382432724,0.012426177660624186,0.012157956759134928,0.012308120727539062
79,0.09999999403953552,2025-09-03 07:16:09.025519,2025-09-03 07:21:48.749418,0 days 00:05:39.723899,100,uniform,6,nz,5.37563683829772e-07,0.6283370627318849,823,480,240,320,Glorot,,tanh,,,,,COMPLETE,,,,
80,0.4833499888579051,2025-09-03 07:21:48.749817,2025-09-03 07:49:55.375573,0 days 00:28:06.625756,20,uniform,7,nz,0.0032670485779580736,0.10366609087662806,365,944,736,656,Glorot,,tanh,0.005334721671210394,0.0049065351486206055,0.006235480308532715,0.004862149556477864,COMPLETE,0.005334721671210394,0.0049065351486206055,0.006235480308532715,0.004862149556477864
81,0.4652499854564667,2025-09-03 07:49:55.375945,2025-09-03 08:16:42.629583,0 days 00:26:47.253638,20,normal,5,zero,,0.011017099936894197,2274,720,960,256,Glorot,,logistic,0.010534577899509007,0.011057217915852865,0.012025594711303711,0.008520921071370443,COMPLETE,0.010534577899509007,0.011057217915852865,0.012025594711303711,0.008520921071370443
82,0.3254166543483734,2025-09-03 08:16:42.629960,2025-09-03 08:22:25.646428,0 days 00:05:43.016468,100,normal,5,nz,3.261333236524643e-05,0.0021081549056875927,798,432,656,304,old,1.50460206232941,logistic,0.01302427715725369,0.01320024331410726,0.013036251068115234,0.012836337089538574,COMPLETE,0.01302427715725369,0.01320024331410726,0.013036251068115234,0.012836337089538574
83,0.37443331877390545,2025-09-03 08:22:25.647690,2025-09-03 08:28:27.636977,0 days 00:06:01.989287,100,normal,5,nz,1.5551139170468825e-07,0.0039509825139392215,435,992,528,1024,old,1.7259387861118338,logistic,0.012994951672024196,0.012977162996927897,0.012954394022623697,0.013053297996520996,COMPLETE,0.012994951672024196,0.012977162996927897,0.012954394022623697,0.013053297996520996
84,0.2639666597048442,2025-09-03 08:28:27.637388,2025-09-03 08:56:44.993804,0 days 00:28:17.356416,20,uniform,7,nz,7.2139245678533556e-06,1.0885565076807783e-05,1905,384,656,368,Glorot,,tanh,0.013145618968539767,0.013221104939778646,0.012997666994730631,0.013218084971110025,COMPLETE,0.013145618968539767,0.013221104939778646,0.012997666994730631,0.013218084971110025
85,0.44679999351501465,2025-09-03 08:56:44.994605,2025-09-03 09:02:09.126007,0 days 00:05:24.131402,100,uniform,8,zero,,0.017834294427979607,402,368,416,704,old,1.081544056612897,logistic,0.012621839841206869,0.012706160545349121,0.012768228848775228,0.012391130129496256,COMPLETE,0.012621839841206869,0.012706160545349121,0.012768228848775228,0.012391130129496256
86,0.45188332597414654,2025-09-03 09:02:09.127768,2025-09-03 09:30:22.325314,0 days 00:28:13.197546,20,normal,5,nz,3.0054880136460905e-05,0.010472513085858672,482,272,496,992,old,0.4039701388121527,logistic,0.012711551454332141,0.012683828671773275,0.012685298919677734,0.01276552677154541,COMPLETE,0.012711551454332141,0.012683828671773275,0.012685298919677734,0.01276552677154541
87,0.21931666135787964,2025-09-03 09:30:22.325728,2025-09-03 09:36:01.856454,0 days 00:05:39.530726,100,uniform,6,nz,0.0003293547698396803,1.4611249325539994e-05,185,640,224,320,Glorot,,logistic,0.013049231635199651,0.013104955355326334,0.013223528861999512,0.012819210688273111,COMPLETE,0.013049231635199651,0.013104955355326334,0.013223528861999512,0.012819210688273111
88,0.5119333068529764,2025-09-03 09:36:01.856832,2025-09-03 09:41:24.866402,0 days 00:05:23.009570,100,uniform,7,zero,,0.08418440518421251,4502,272,672,528,old,0.369854043861086,tanh,0.003299673398335775,0.0018988450368245442,0.0037612120310465493,0.0042389631271362305,COMPLETE,0.003299673398335775,0.0018988450368245442,0.0037612120310465493,0.0042389631271362305
89,0.2684333324432373,2025-09-03 09:41:24.867273,2025-09-03 10:09:35.465844,0 days 00:28:10.598571,20,normal,6,nz,0.0001825196758916241,0.0015499271938168606,103,720,384,720,Glorot,,logistic,0.013064795070224339,0.013147473335266113,0.012966354688008627,0.013080557187398275,COMPLETE,0.013064795070224339,0.013147473335266113,0.012966354688008627,0.013080557187398275
90,0.2120999942223231,2025-09-03 10:09:35.466234,2025-09-03 10:14:55.774470,0 days 00:05:20.308236,100,normal,5,zero,,0.4952726269982639,2914,448,512,448,old,0.6156944183719002,logistic,0.008164856168958875,0.013357400894165039,0.009949604670206705,0.0011875629425048828,COMPLETE,0.008164856168958875,0.013357400894165039,0.009949604670206705,0.0011875629425048828
91,0.4975833197434743,2025-09-03 10:14:55.774844,2025-09-03 10:20:25.744513,0 days 00:05:29.969669,100,uniform,8,zero,,0.2481897160957475,405,928,896,752,Glorot,,tanh,0.008804029888576932,0.007887959480285645,0.009483575820922852,0.009040554364522299,COMPLETE,0.008804029888576932,0.007887959480285645,0.009483575820922852,0.009040554364522299
92,0.15511666238307953,2025-09-03 10:20:25.744904,2025-09-03 10:26:04.985600,0 days 00:05:39.240696,100,uniform,5,nz,4.878556387942683e-07,0.36938524568309344,857,704,768,688,Glorot,,logistic,0.0012985732820298937,0.002542694409688314,0.0008082787195841471,0.0005447467168172201,COMPLETE,0.0012985732820298937,0.002542694409688314,0.0008082787195841471,0.0005447467168172201
93,0.5158499876658121,2025-09-03 10:26:04.986538,2025-09-03 10:31:28.683008,0 days 00:05:23.696470,100,uniform,5,zero,,0.22883608482169288,7868,272,960,512,Glorot,,tanh,0.0006178749932183161,0.00011436144510904948,0.0011372963587443035,0.0006019671758015951,COMPLETE,0.0006178749932183161,0.00011436144510904948,0.0011372963587443035,0.0006019671758015951
94,0.4159833292166392,2025-09-03 10:31:28.683737,2025-09-03 10:36:50.585233,0 days 00:05:21.901496,100,normal,7,zero,,0.000997668492738364,3404,816,736,976,old,0.39238998436042594,tanh,0.012850549485948352,0.012949983278910318,0.012788971265157064,0.01281269391377767,COMPLETE,0.012850549485948352,0.012949983278910318,0.012788971265157064,0.01281269391377767
95,0.42179999748865765,2025-09-03 10:36:50.585605,2025-09-03 11:03:37.687492,0 days 00:26:47.101887,20,normal,5,zero,,0.018843305858782414,126,320,352,768,old,0.5301157079140334,logistic,0.012992024421691895,0.013123710950215658,0.012931227684020996,0.01292113463083903,COMPLETE,0.012992024421691895,0.013123710950215658,0.012931227684020996,0.01292113463083903
