number,value,datetime_start,datetime_complete,duration,params_batch_size,params_dist1,params_iseed,params_l2_penalty_choice,params_l2_penalty_nz,params_lr,params_lr_anneal_start,params_ncode,params_nhid1,params_nhid2,params_nhid3,params_scale_heur1,params_scale_mult1,params_squash,user_attrs_ed_cl1_mean,user_attrs_ed_cl2_mean,user_attrs_ed_cl3_mean,user_attrs_ed_cl4_mean,user_attrs_ed_cl5_mean,user_attrs_ed_cl6_mean,user_attrs_ed_cl7_mean,user_attrs_ed_overall_mean,user_attrs_val_recon_loss_mean,user_attrs_val_recon_loss_std,state
44,0.22844254473845163,2025-09-02 16:25:04.154338,2025-09-02 16:29:44.139867,0 days 00:04:39.985529,256,uniform,6,nz,7.00129543456053e-06,0.21619507619038936,2107,192,448,400,720,Glorot,,tanh,0.011586785316467285,0.011928121248881022,0.012641072273254395,0.011828303337097168,0.012470444043477377,0.011656641960144043,0.0045530398686726885,0.010952058292570567,0.22844254473845163,0.0014532835187547498,COMPLETE
45,0.4241099754969279,2025-09-02 16:29:44.140314,2025-09-02 16:34:24.386671,0 days 00:04:40.246357,256,uniform,6,nz,1.5795668486906242e-05,0.03222364344089026,624,208,528,272,704,Glorot,,tanh,0.013060172398885092,0.013186216354370117,0.013064344724019369,0.013299783070882162,0.013084212938944498,0.012501398722330729,0.010866006215413412,0.012723162060692197,0.4241099754969279,0.0066223740601093865,COMPLETE
46,0.2621033291021983,2025-09-02 16:34:24.387107,2025-09-02 16:38:57.326862,0 days 00:04:32.939755,256,uniform,6,zero,,0.36704005795857475,6064,416,304,304,480,Glorot,,tanh,0.007981816927591959,0.01017932097117106,0.011529803276062012,0.012135823567708334,0.011419177055358887,0.009911179542541504,0.001531839370727539,0.00924128010159447,0.2621033291021983,0.007537833994425972,COMPLETE
47,0.2834304968516032,2025-09-02 16:38:57.327791,2025-09-02 16:50:19.675041,0 days 00:11:22.347250,100,uniform,8,zero,,0.7994978204178084,2840,496,864,336,992,old,0.9640006530308248,tanh,0.009680469830830893,0.008514960606892904,0.010796268781026205,0.01160756746927897,0.011465668678283691,0.008179306983947754,0.005607207616170247,0.009407349995204381,0.2834304968516032,0.004758068203098965,COMPLETE
48,0.3129468460877736,2025-09-02 16:50:19.675512,2025-09-02 16:55:32.716208,0 days 00:05:13.040696,256,uniform,6,nz,2.1225711320195424e-05,0.7197359276861405,4170,144,640,576,768,Glorot,,logistic,0.009917537371317545,0.011025190353393555,0.011328498522440592,0.010205745697021484,0.010950724283854166,0.01068413257598877,0.0021790663401285806,0.009470127877734958,0.3129468460877736,0.006309435558486369,COMPLETE
49,0.31136636932690936,2025-09-02 16:55:32.716636,2025-09-02 17:00:10.551414,0 days 00:04:37.834778,256,uniform,6,nz,2.0782556175811185e-05,0.11129454501503566,2248,304,144,672,1008,Glorot,,tanh,0.012233376502990723,0.01266173521677653,0.01287527879079183,0.012863357861836752,0.012924989064534506,0.0127791961034139,0.001781145731608073,0.01115986846742176,0.31136636932690936,0.001531522934273169,COMPLETE
50,0.2747659385204315,2025-09-02 17:00:10.552277,2025-09-02 17:11:36.418077,0 days 00:11:25.865800,100,normal,8,zero,,0.3746157135047066,513,176,720,400,656,Glorot,,tanh,0.012304266293843588,0.012403011322021484,0.012728015581766764,0.01282207171122233,0.012607177098592123,0.012096683184305826,0.008805632591247559,0.011966693968999954,0.2747659385204315,0.012481927520069177,COMPLETE
51,0.21012495458126068,2025-09-02 17:11:36.418525,2025-09-02 17:18:31.631295,0 days 00:06:55.212770,256,normal,8,nz,2.1016377418635475e-06,0.13177291377042558,1833,416,800,800,736,Glorot,,tanh,0.012286106745402018,0.01258258024851481,0.012829303741455078,0.012592474619547525,0.012670358022054037,0.012383341789245605,0.00795900821685791,0.011900453340439569,0.21012495458126068,0.001609585259287286,COMPLETE
52,0.290271798769633,2025-09-02 17:18:31.631741,2025-09-02 17:25:05.747373,0 days 00:06:34.115632,256,normal,8,nz,9.345809866902691e-07,0.0996996139633999,1432,144,816,832,656,old,0.6381520130214732,logistic,0.012927889823913574,0.012984752655029297,0.012889742851257324,0.01275932788848877,0.012983242670694986,0.01284166177113851,0.00625912348429362,0.011949391592116583,0.290271798769633,0.003426345975889209,COMPLETE
53,0.263384481271108,2025-09-02 17:25:05.747826,2025-09-02 18:22:25.562473,0 days 00:57:19.814647,20,uniform,6,nz,4.537914570561888e-08,0.0550008270672767,5113,320,304,144,832,Glorot,,tanh,0.011107444763183594,0.011319994926452637,0.01259926954905192,0.01276862621307373,0.012640158335367838,0.010162671407063803,0.0028086105982462564,0.010486682256062824,0.263384481271108,0.00015574058829374507,COMPLETE
54,0.28689585129419964,2025-09-02 18:22:25.563388,2025-09-02 18:29:36.637938,0 days 00:07:11.074550,256,normal,8,nz,2.12626982897789e-06,0.04450915217511127,1167,416,928,656,720,Glorot,,tanh,0.012936075528462728,0.013123552004496256,0.01296234130859375,0.013036648432413736,0.012952526410420736,0.012820959091186523,0.010805726051330566,0.012662546975272042,0.28689585129419964,0.004215000898058611,COMPLETE
55,0.2277510811885198,2025-09-02 18:29:36.638377,2025-09-02 18:41:20.433270,0 days 00:11:43.794893,100,uniform,6,nz,1.6504639928279278e-05,0.11878585687927953,2361,368,880,352,800,old,1.5615870288335831,logistic,0.012644728024800619,0.012501120567321777,0.01287372907002767,0.012776652971903482,0.012785712877909342,0.012559135754903158,0.004138549168904622,0.011468518347967237,0.2277510811885198,0.0015177261300689737,COMPLETE
56,0.6907746990521749,2025-09-02 18:41:20.433716,2025-09-02 18:53:07.754587,0 days 00:11:47.320871,100,uniform,6,nz,5.1846308993186396e-05,0.0034317462370330905,1630,464,912,272,800,old,1.5472737363025664,logistic,0.013137221336364746,0.013047218322753906,0.013091961542765299,0.013061324755350748,0.013106226921081543,0.01315446694691976,0.012395262718200684,0.01299909750620524,0.6907746990521749,0.0005158980312529568,COMPLETE
57,0.2416691780090332,2025-09-02 18:53:07.755016,2025-09-02 18:59:31.644688,0 days 00:06:23.889672,256,uniform,6,zero,,0.35423694135205974,783,672,944,432,704,Glorot,,logistic,0.012698133786519369,0.012625018755594889,0.01275475819905599,0.01283423105875651,0.012830098470052084,0.012215495109558105,0.005056420962015788,0.011573450905936105,0.2416691780090332,0.00277920120931946,COMPLETE
58,0.21735076109568277,2025-09-02 18:59:31.645112,2025-09-02 19:11:15.316809,0 days 00:11:43.671697,100,uniform,7,nz,3.3818024684568483e-05,0.23374036154684014,2389,640,992,192,512,old,1.2950483083469808,logistic,0.012503782908121744,0.011069655418395996,0.01264019807179769,0.012692530949910482,0.01250159740447998,0.010959347089131674,0.0033360719680786133,0.01081474054427374,0.21735076109568277,0.0008762679353346707,COMPLETE
59,0.25467972954114276,2025-09-02 19:11:15.317268,2025-09-02 19:22:49.365394,0 days 00:11:34.048126,100,uniform,7,nz,0.0001297336900258177,0.30748171112812317,9932,656,656,224,544,Glorot,,logistic,0.009112874666849772,0.007060408592224121,0.009946664174397787,0.011226614316304525,0.009213646252950033,0.002236604690551758,1.0371208190917969e-05,0.006972454843066988,0.25467972954114276,0.003437050386539494,COMPLETE
60,0.23551740745703378,2025-09-02 19:22:49.365821,2025-09-02 19:30:34.553090,0 days 00:07:45.187269,256,normal,6,nz,9.817185699787416e-05,0.4031326514426296,2072,208,912,912,688,Glorot,,tanh,0.01125633716583252,0.012070814768473307,0.012237985928853353,0.011985540390014648,0.012132724126180014,0.011997183163960775,0.006002306938171387,0.011097556068783715,0.23551740745703378,0.0035443860266251596,COMPLETE
