number,value,datetime_start,datetime_complete,duration,params_batch_size,params_colnorm_thresh,params_dist1,params_iseed,params_l2_penalty_choice,params_l2_penalty_nz,params_lr,params_lr_anneal_start,params_nhid1,params_pca_energy,params_preproc,params_scale_heur1,params_scale_mult1,params_squash,user_attrs_avg_fit_criteria,state,avg_fit_criteria
89,0.5165968060493469,2025-08-23 09:28:06.278474,2025-08-23 09:32:17.511812,0 days 00:04:11.233338,20,,uniform,5,nz,2.0377893772766807e-08,0.00935367954869265,3982,432,,raw,Glorot,,logistic,0.012916040420532227,COMPLETE,0.012916040420532227
90,0.5015645146369934,2025-08-23 09:32:17.512123,2025-08-23 09:33:04.524397,0 days 00:00:47.012274,100,,uniform,7,zero,,1.272650577386271e-05,420,352,,raw,Glorot,,tanh,0.013061070442199707,COMPLETE,0.013061070442199707
91,0.5080484032630921,2025-08-23 09:33:04.524662,2025-08-23 09:37:42.377899,0 days 00:04:37.853237,20,,normal,8,nz,2.1661136763861623e-06,3.274927683717459e-06,808,1008,0.8266500435119429,pca,Glorot,,tanh,0.013239049911499023,COMPLETE,0.013239049911499023
92,0.5015645146369934,2025-08-23 09:37:42.378148,2025-08-23 09:38:27.714143,0 days 00:00:45.335995,100,,uniform,7,zero,,1.722346964590371e-06,1979,32,,raw,Glorot,,logistic,0.012172198295593262,COMPLETE,0.012172198295593262
93,0.5036290407180786,2025-08-23 09:38:27.714366,2025-08-23 09:42:19.756528,0 days 00:03:52.042162,20,,uniform,7,zero,,1.0431215666287467e-05,185,64,0.8310697547375863,pca,Glorot,,logistic,0.013456153869628906,COMPLETE,0.013456153869628906
94,0.5074193477630615,2025-08-23 09:42:19.756795,2025-08-23 09:46:18.576847,0 days 00:03:58.820052,20,,uniform,8,nz,0.0001248452380469579,0.002420304148094341,233,16,0.5755961308504968,pca,old,0.7525565960230818,tanh,0.009776687622070313,COMPLETE,0.009776687622070313
95,0.5015645146369934,2025-08-23 09:46:18.578844,2025-08-23 09:47:08.759011,0 days 00:00:50.180167,100,,normal,5,zero,,4.853542947927791e-06,6718,656,0.9344310599073915,pca,old,0.3932618830730774,logistic,0.01281895637512207,COMPLETE,0.01281895637512207
96,0.5615967988967896,2025-08-23 09:47:08.759303,2025-08-23 09:47:59.654667,0 days 00:00:50.895364,100,,normal,6,nz,6.226592314145606e-07,0.8920288515539635,1045,416,,raw,old,0.4609979369101921,logistic,0.0008218526840209961,COMPLETE,0.0008218526840209961
97,0.5085322737693787,2025-08-23 09:47:59.654911,2025-08-23 09:52:55.931743,0 days 00:04:56.276832,20,,uniform,8,zero,,1.3573953583335869e-05,2813,224,0.6431153637216853,pca,Glorot,,tanh,0.012905144691467285,COMPLETE,0.012905144691467285
98,0.6301129341125489,2025-08-23 09:52:55.933527,2025-08-23 09:57:09.019816,0 days 00:04:13.086289,20,,normal,8,nz,5.036528557866262e-08,0.17363199653105782,7255,736,0.507840423369605,pca,Glorot,,logistic,,COMPLETE,
99,0.5073387145996093,2025-08-23 09:57:09.020120,2025-08-23 10:01:05.151315,0 days 00:03:56.131195,20,,normal,5,zero,,0.007668071404506788,593,960,,raw,Glorot,,logistic,0.013044333457946778,COMPLETE,0.013044333457946778
100,0.5015645146369934,2025-08-23 10:01:05.151589,2025-08-23 10:01:55.789631,0 days 00:00:50.638042,100,,normal,7,nz,5.866316895871092e-07,6.388067236723846e-06,2846,672,,raw,Glorot,,logistic,0.012871956825256348,COMPLETE,0.012871956825256348
101,0.5041290342807769,2025-08-23 10:01:55.789867,2025-08-23 10:05:53.679289,0 days 00:03:57.889422,20,0.00022001654922338911,uniform,5,nz,0.0028214831668504025,3.730874014229707e-05,439,96,,colnorm,old,1.301464408605032,tanh,0.013104891777038575,COMPLETE,0.013104891777038575
102,0.5062741994857788,2025-08-23 10:05:53.679561,2025-08-23 10:06:44.492074,0 days 00:00:50.812513,100,0.0008359405858971357,uniform,5,nz,0.004584432792130244,2.709971753868707e-06,1837,480,,colnorm,old,1.5559845203029363,tanh,0.013202500343322755,COMPLETE,0.013202500343322755
103,0.5068387150764465,2025-08-23 10:06:44.492317,2025-08-23 10:07:32.601798,0 days 00:00:48.109481,100,0.0002097975034635418,uniform,7,zero,,6.5256208349910275e-06,589,400,,colnorm,old,0.48287167321117763,tanh,0.01315164566040039,COMPLETE,0.01315164566040039
104,0.5015645146369934,2025-08-23 10:07:32.602048,2025-08-23 10:11:31.808742,0 days 00:03:59.206694,20,,uniform,8,nz,0.00021848775529609749,0.00019789122138293453,245,48,,raw,old,1.9507779615017111,logistic,0.012831282615661622,COMPLETE,0.012831282615661622
105,0.5015645146369934,2025-08-23 10:11:31.809047,2025-08-23 10:15:41.267849,0 days 00:04:09.458802,20,,uniform,6,nz,1.0376324699861241e-07,0.0022381751378324284,292,384,,raw,old,0.6289968852841833,logistic,0.013006067276000977,COMPLETE,0.013006067276000977
106,0.49727420806884765,2025-08-23 10:15:41.268131,2025-08-23 10:16:52.311351,0 days 00:01:11.043220,100,,uniform,8,nz,0.0014286015961155604,1.4777688418422542e-06,1763,1024,0.5587479583842954,pca,old,0.6579988509603514,logistic,0.013227081298828125,COMPLETE,0.013227081298828125
107,0.5123387336730957,2025-08-23 10:16:52.311590,2025-08-23 10:17:59.471162,0 days 00:01:07.159572,100,2.6763494142479025e-05,normal,7,zero,,0.001431408601803023,2101,288,,colnorm,old,1.6199418973900492,tanh,0.013121390342712402,COMPLETE,0.013121390342712402
108,0.5015645146369934,2025-08-23 10:17:59.471401,2025-08-23 10:19:03.586099,0 days 00:01:04.114698,100,1.0288563980031279e-09,uniform,6,zero,,0.0006174368267167102,261,640,,colnorm,old,0.32264850938814443,logistic,0.012927675247192382,COMPLETE,0.012927675247192382
109,0.5015645146369934,2025-08-23 10:19:03.588136,2025-08-23 10:23:39.081665,0 days 00:04:35.493529,20,,normal,8,zero,,0.0002890209981875902,612,512,,raw,old,0.39275579298842334,logistic,0.013177037239074707,COMPLETE,0.013177037239074707
110,0.6260645389556885,2025-08-23 10:23:39.083532,2025-08-23 10:24:36.452905,0 days 00:00:57.369373,100,,uniform,7,nz,3.412335945151184e-07,0.04177494508770637,130,832,,raw,Glorot,,tanh,0.013149833679199219,COMPLETE,0.013149833679199219
111,0.5109193682670593,2025-08-23 10:24:36.453141,2025-08-23 10:25:34.183384,0 days 00:00:57.730243,100,,uniform,5,nz,3.0112219888743065e-08,0.04040860140775815,451,368,,raw,Glorot,,logistic,0.013256001472473144,COMPLETE,0.013256001472473144
112,0.5049516141414643,2025-08-23 10:25:34.185158,2025-08-23 10:26:23.053801,0 days 00:00:48.868643,100,,normal,6,zero,,8.414209559041547e-05,656,672,0.6811996373329667,pca,old,1.641758369758914,logistic,0.012954187393188477,COMPLETE,0.012954187393188477
113,0.4996129095554352,2025-08-23 10:26:23.054034,2025-08-23 10:27:09.709739,0 days 00:00:46.655705,100,,uniform,5,zero,,0.000484357517169587,187,96,0.8578006746658904,pca,Glorot,,logistic,0.013359379768371583,COMPLETE,0.013359379768371583
114,0.5097097039222718,2025-08-23 10:27:09.710016,2025-08-23 10:28:01.284113,0 days 00:00:51.574097,100,8.689941101627555e-08,normal,8,nz,0.00023193251058260784,0.0035611968948604127,2066,304,,colnorm,old,1.051619988094008,logistic,0.013065910339355469,COMPLETE,0.013065910339355469
115,0.5080322742462158,2025-08-23 10:28:01.284351,2025-08-23 10:28:49.480757,0 days 00:00:48.196406,100,2.3581389791325977e-07,normal,8,zero,,2.0927404469878846e-05,5914,720,,colnorm,Glorot,,tanh,0.012920284271240234,COMPLETE,0.012920284271240234
116,0.5015645146369934,2025-08-23 10:28:49.480990,2025-08-23 10:29:38.343606,0 days 00:00:48.862616,100,,normal,8,zero,,1.3515422817432785e-06,322,736,0.8746362098003073,pca,Glorot,,logistic,0.01309065818786621,COMPLETE,0.01309065818786621
117,0.5205322980880738,2025-08-23 10:29:38.343856,2025-08-23 10:33:48.359571,0 days 00:04:10.015715,20,,normal,7,nz,0.0024538670863860006,0.0017800436927589796,176,704,,raw,Glorot,,tanh,0.012993216514587402,COMPLETE,0.012993216514587402
118,0.5064516544342041,2025-08-23 10:33:48.359896,2025-08-23 10:37:56.841709,0 days 00:04:08.481813,20,0.00036982468502784005,uniform,8,nz,2.803755506687295e-06,0.000533315054987866,101,144,,colnorm,old,0.5645943451832816,tanh,0.012990212440490723,COMPLETE,0.012990212440490723
119,0.5108387351036072,2025-08-23 10:37:56.843469,2025-08-23 10:38:44.075622,0 days 00:00:47.232153,100,,normal,7,zero,,0.00015571896145923338,9395,160,,raw,old,0.9167599727660691,tanh,0.01282796859741211,COMPLETE,0.01282796859741211
120,0.5140645503997803,2025-08-23 10:38:44.077465,2025-08-23 10:42:38.269780,0 days 00:03:54.192315,20,,uniform,6,zero,,0.04524859757045637,384,224,,raw,old,0.5980073032389481,tanh,0.012703585624694824,COMPLETE,0.012703585624694824
121,0.5063387334346772,2025-08-23 10:42:38.271597,2025-08-23 10:43:29.980786,0 days 00:00:51.709189,100,0.0005471984852831905,normal,8,nz,0.0021833640161360657,1.6521063033130694e-06,1804,976,,colnorm,old,0.25432552687481336,tanh,0.013023638725280761,COMPLETE,0.013023638725280761
122,0.515516173839569,2025-08-23 10:43:29.982580,2025-08-23 10:44:19.036889,0 days 00:00:49.054309,100,,normal,6,zero,,0.003935785731126586,1314,848,0.8781278404936537,pca,old,1.4724763163690942,logistic,0.013068199157714844,COMPLETE,0.013068199157714844
123,0.5118064880371094,2025-08-23 10:44:19.038813,2025-08-23 10:45:07.086275,0 days 00:00:48.047462,100,,normal,5,zero,,0.003044699410662557,2498,192,0.7937091371178958,pca,old,1.6894370568545216,tanh,0.01311352252960205,COMPLETE,0.01311352252960205
124,0.5157742381095887,2025-08-23 10:45:07.086575,2025-08-23 10:49:03.686476,0 days 00:03:56.599901,20,,normal,7,zero,,0.004114459823679709,921,784,,raw,old,1.601151847943024,logistic,0.013240790367126465,COMPLETE,0.013240790367126465
125,0.5065645098686218,2025-08-23 10:49:03.688385,2025-08-23 10:49:52.402010,0 days 00:00:48.713625,100,1.661103020140216e-05,uniform,7,zero,,8.164965305202197e-06,102,528,,colnorm,Glorot,,tanh,0.01305849552154541,COMPLETE,0.01305849552154541
126,0.5113871216773986,2025-08-23 10:49:52.402251,2025-08-23 10:54:03.290523,0 days 00:04:10.888272,20,3.799548376948795e-09,normal,5,nz,0.00045730330483991475,0.04198294028964044,237,896,,colnorm,Glorot,,logistic,0.01310105323791504,COMPLETE,0.01310105323791504
127,0.5087419509887695,2025-08-23 10:54:03.292279,2025-08-23 10:58:00.220553,0 days 00:03:56.928274,20,3.8191421918368e-08,normal,8,zero,,0.002631051247053463,6428,336,,colnorm,Glorot,,logistic,0.013101983070373534,COMPLETE,0.013101983070373534
