number,value,datetime_start,datetime_complete,duration,params_batch_size,params_dist1,params_iseed,params_l2_penalty_choice,params_l2_penalty_nz,params_lr,params_lr_anneal_start,params_nhid1,params_scale_heur1,params_scale_mult1,params_squash,user_attrs_avg_fit_criteria,state,avg_fit_criteria
90,0.8255161762237548,2025-09-03 08:08:39.181785,2025-09-03 08:44:43.894363,0 days 00:36:04.712578,20,uniform,5,nz,3.630632299918999e-07,0.2350372231137233,5847,224,old,1.1061049147149142,tanh,0.001410675048828125,COMPLETE,0.001410675048828125
91,0.8261613368988037,2025-09-03 08:44:43.894755,2025-09-03 09:20:45.834281,0 days 00:36:01.939526,20,uniform,5,nz,3.4962613758368374e-07,0.16456597942953072,6276,224,old,1.1195759923039872,tanh,0.0001250028610229492,COMPLETE,0.0001250028610229492
92,0.488467763364315,2025-09-03 09:20:45.835110,2025-09-03 09:56:55.014829,0 days 00:36:09.179719,20,normal,8,nz,1.169913667655108e-07,0.9180369727008588,4483,256,old,1.0956706312357576,logistic,0.0014557123184204101,COMPLETE,0.0014557123184204101
93,0.8352097153663636,2025-09-03 09:56:55.015578,2025-09-03 10:33:12.737243,0 days 00:36:17.721665,20,uniform,5,nz,1.513235151553473e-07,0.16783770027496783,5389,416,old,1.0967792203531206,tanh,8.213520050048828e-05,COMPLETE,8.213520050048828e-05
94,0.668016166985035,2025-09-03 10:33:12.737636,2025-09-03 11:09:18.288737,0 days 00:36:05.551101,20,uniform,5,nz,9.499983154592697e-08,0.6411947185416372,2193,128,old,1.1217458976364258,tanh,,COMPLETE,
95,0.7809355139732361,2025-09-03 11:09:18.289126,2025-09-03 11:45:31.669565,0 days 00:36:13.380439,20,uniform,5,nz,1.8293382528994752e-07,0.004758447773335035,6256,400,old,1.1008313229900082,tanh,0.008469367027282714,COMPLETE,0.008469367027282714
96,0.8187742471694947,2025-09-03 11:45:31.669959,2025-09-03 12:21:31.637913,0 days 00:35:59.967954,20,uniform,8,nz,2.6556619916587985e-07,0.02437599147021551,6103,352,old,1.059113681069017,tanh,0.0017708063125610352,COMPLETE,0.0017708063125610352
97,0.09798387438058853,2025-09-03 12:21:31.638324,2025-09-03 12:57:49.867912,0 days 00:36:18.229588,20,uniform,5,nz,3.966252563811566e-07,0.9069285689318622,7745,384,old,1.208189011062556,tanh,,COMPLETE,
98,0.7859355092048645,2025-09-03 12:57:49.868330,2025-09-03 13:05:06.887511,0 days 00:07:17.019181,100,uniform,5,nz,6.353940002163454e-08,0.00689024802282775,7123,224,old,0.7557122055860702,tanh,0.004916262626647949,COMPLETE,0.004916262626647949
99,0.5370161637663842,2025-09-03 13:05:06.888382,2025-09-03 13:41:16.974363,0 days 00:36:10.085981,20,normal,5,nz,5.627682511749836e-07,0.6713436885535877,8697,272,Glorot,,logistic,0.012634563446044921,COMPLETE,0.012634563446044921
100,0.7416612982749939,2025-09-03 13:41:16.974755,2025-09-03 14:17:36.570912,0 days 00:36:19.596157,20,uniform,5,nz,4.549630458467289e-07,0.0049934833083720796,3330,288,Glorot,,logistic,0.007936477661132812,COMPLETE,0.007936477661132812
101,0.8236452102661133,2025-09-03 14:17:36.571321,2025-09-03 14:51:39.459455,0 days 00:34:02.888134,20,normal,5,zero,,0.06842291171780679,6854,304,old,1.0845263914078813,logistic,5.505084991455078e-05,COMPLETE,5.505084991455078e-05
102,0.8244677901268005,2025-09-03 14:51:39.460249,2025-09-03 15:25:42.848294,0 days 00:34:03.388045,20,normal,7,zero,,0.06857333060741683,8666,288,old,1.0393601111089994,logistic,3.9649009704589846e-05,COMPLETE,3.9649009704589846e-05
103,0.40754840075969695,2025-09-03 15:25:42.848678,2025-09-03 15:59:47.753796,0 days 00:34:04.905118,20,normal,7,zero,,0.6842125755314933,6469,352,old,0.9491243807850132,logistic,0.0014595270156860351,COMPLETE,0.0014595270156860351
104,0.7448871016502381,2025-09-03 15:59:47.754186,2025-09-03 16:33:44.940372,0 days 00:33:57.186186,20,normal,5,zero,,0.021226505041826042,1026,320,old,0.9925024770371372,logistic,0.007794070243835449,COMPLETE,0.007794070243835449
105,0.09798387438058853,2025-09-03 16:33:44.940764,2025-09-03 17:08:04.735205,0 days 00:34:19.794441,20,normal,5,zero,,0.5350800177346346,7161,432,old,1.0052165979249659,tanh,,COMPLETE,
