number,value,datetime_start,datetime_complete,duration,params_batch_size,params_colnorm_thresh,params_dist1,params_iseed,params_l2_penalty_choice,params_l2_penalty_nz,params_lr,params_lr_anneal_start,params_nhid1,params_pca_energy,params_preproc,params_scale_heur1,params_scale_mult1,params_squash,user_attrs_avg_fit_criteria,state,avg_fit_criteria
90,0.6248285651206971,2025-08-25 02:41:45.858589,2025-08-25 02:45:12.943531,0 days 00:03:27.084942,100,,uniform,7,zero,,1.272650577386271e-05,420,352,,raw,Glorot,,tanh,0.013013815879821778,COMPLETE,0.013013815879821778
91,0.6392857193946838,2025-08-25 02:45:12.943789,2025-08-25 03:03:23.517596,0 days 00:18:10.573807,20,,normal,8,nz,2.1661136763861623e-06,3.274927683717459e-06,808,1008,0.8266500435119429,pca,Glorot,,tanh,0.013026666641235352,COMPLETE,0.013026666641235352
92,0.37425714135169985,2025-08-25 03:03:23.517952,2025-08-25 03:06:42.643032,0 days 00:03:19.125080,100,,uniform,7,zero,,1.722346964590371e-06,1979,32,,raw,Glorot,,logistic,0.012568831443786621,COMPLETE,0.012568831443786621
93,0.4815571427345276,2025-08-25 03:06:42.643262,2025-08-25 03:23:25.474898,0 days 00:16:42.831636,20,,uniform,7,zero,,1.0431215666287467e-05,185,64,0.8310697547375863,pca,Glorot,,logistic,0.013018035888671875,COMPLETE,0.013018035888671875
94,0.5718571424484253,2025-08-25 03:23:25.475254,2025-08-25 03:40:55.580358,0 days 00:17:30.105104,20,,uniform,8,nz,0.0001248452380469579,0.002420304148094341,233,16,0.5755961308504968,pca,old,0.7525565960230818,tanh,0.009599089622497559,COMPLETE,0.009599089622497559
95,0.6297999858856201,2025-08-25 03:40:55.580697,2025-08-25 03:44:26.824569,0 days 00:03:31.243872,100,,normal,5,zero,,4.853542947927791e-06,6718,656,0.9344310599073915,pca,old,0.3932618830730774,logistic,0.01313629150390625,COMPLETE,0.01313629150390625
96,0.10000000149011612,2025-08-25 03:44:26.824827,2025-08-25 03:48:04.867335,0 days 00:03:38.042508,100,,normal,6,nz,6.226592314145606e-07,0.8920288515539635,1045,416,,raw,old,0.4609979369101921,logistic,,COMPLETE,
97,0.6095285654067993,2025-08-25 03:48:04.867626,2025-08-25 04:05:14.637989,0 days 00:17:09.770363,20,,uniform,8,zero,,1.3573953583335869e-05,2813,224,0.6431153637216853,pca,Glorot,,tanh,0.01308443546295166,COMPLETE,0.01308443546295166
98,0.3663714274764061,2025-08-25 04:05:14.638827,2025-08-25 04:23:23.286103,0 days 00:18:08.647276,20,,normal,8,nz,5.036528557866262e-08,0.17363199653105782,7255,736,0.507840423369605,pca,Glorot,,logistic,,COMPLETE,
99,0.8605428457260131,2025-08-25 04:23:23.286463,2025-08-25 04:40:51.398753,0 days 00:17:28.112290,20,,normal,5,zero,,0.007668071404506788,593,960,,raw,Glorot,,logistic,0.012041878700256348,COMPLETE,0.012041878700256348
100,0.622257125377655,2025-08-25 04:40:51.399103,2025-08-25 04:44:31.609124,0 days 00:03:40.210021,100,,normal,7,nz,5.866316895871092e-07,6.388067236723846e-06,2846,672,,raw,Glorot,,logistic,0.013039326667785645,COMPLETE,0.013039326667785645
101,0.5912285566329956,2025-08-25 04:44:31.609422,2025-08-25 05:01:57.500997,0 days 00:17:25.891575,20,0.00022001654922338911,uniform,5,nz,0.0028214831668504025,3.730874014229707e-05,439,96,,colnorm,old,1.301464408605032,tanh,0.013431572914123535,COMPLETE,0.013431572914123535
102,0.6341428518295288,2025-08-25 05:01:57.501348,2025-08-25 05:05:37.887183,0 days 00:03:40.385835,100,0.0008359405858971357,uniform,5,nz,0.004584432792130244,2.709971753868707e-06,1837,480,,colnorm,old,1.5559845203029363,tanh,0.01304764747619629,COMPLETE,0.01304764747619629
103,0.6276857137680054,2025-08-25 05:05:37.887478,2025-08-25 05:09:05.699679,0 days 00:03:27.812201,100,0.0002097975034635418,uniform,7,zero,,6.5256208349910275e-06,589,400,,colnorm,old,0.48287167321117763,tanh,0.013121485710144043,COMPLETE,0.013121485710144043
104,0.412285703420639,2025-08-25 05:09:05.699940,2025-08-25 05:26:35.222586,0 days 00:17:29.522646,20,,uniform,8,nz,0.00021848775529609749,0.00019789122138293453,245,48,,raw,old,1.9507779615017111,logistic,0.012968873977661133,COMPLETE,0.012968873977661133
105,0.7998571276664734,2025-08-25 05:26:35.222927,2025-08-25 05:44:57.281662,0 days 00:18:22.058735,20,,uniform,6,nz,1.0376324699861241e-07,0.0022381751378324284,292,384,,raw,old,0.6289968852841833,logistic,0.012529945373535157,COMPLETE,0.012529945373535157
106,0.5686571359634399,2025-08-25 05:44:57.282004,2025-08-25 05:48:40.168692,0 days 00:03:42.886688,100,,uniform,8,nz,0.0014286015961155604,1.4777688418422542e-06,1763,1024,0.5587479583842954,pca,old,0.6579988509603514,logistic,0.013149309158325195,COMPLETE,0.013149309158325195
107,0.8240285754203797,2025-08-25 05:48:40.168977,2025-08-25 05:52:11.705171,0 days 00:03:31.536194,100,2.6763494142479025e-05,normal,7,zero,,0.001431408601803023,2101,288,,colnorm,old,1.6199418973900492,tanh,0.012017583847045899,COMPLETE,0.012017583847045899
108,0.597514271736145,2025-08-25 05:52:11.705997,2025-08-25 05:55:41.201050,0 days 00:03:29.495053,100,1.0288563980031279e-09,uniform,6,zero,,0.0006174368267167102,261,640,,colnorm,old,0.32264850938814443,logistic,0.013107776641845703,COMPLETE,0.013107776641845703
109,0.6683428525924683,2025-08-25 05:55:41.201301,2025-08-25 06:12:17.934951,0 days 00:16:36.733650,20,,normal,8,zero,,0.0002890209981875902,612,512,,raw,old,0.39275579298842334,logistic,0.013263916969299317,COMPLETE,0.013263916969299317
110,0.8651571273803711,2025-08-25 06:12:17.936716,2025-08-25 06:15:57.874452,0 days 00:03:39.937736,100,,uniform,7,nz,3.412335945151184e-07,0.04177494508770637,130,832,,raw,Glorot,,tanh,0.01241908073425293,COMPLETE,0.01241908073425293
111,0.8696714162826538,2025-08-25 06:15:57.876265,2025-08-25 06:19:37.582597,0 days 00:03:39.706332,100,,uniform,5,nz,3.0112219888743065e-08,0.04040860140775815,451,368,,raw,Glorot,,logistic,0.009048891067504884,COMPLETE,0.009048891067504884
112,0.6529714226722717,2025-08-25 06:19:37.582849,2025-08-25 06:23:08.845194,0 days 00:03:31.262345,100,,normal,6,zero,,8.414209559041547e-05,656,672,0.6811996373329667,pca,old,1.641758369758914,logistic,0.013019752502441407,COMPLETE,0.013019752502441407
113,0.5328000009059906,2025-08-25 06:23:08.845484,2025-08-25 06:26:31.523790,0 days 00:03:22.678306,100,,uniform,5,zero,,0.000484357517169587,187,96,0.8578006746658904,pca,Glorot,,logistic,0.01317899227142334,COMPLETE,0.01317899227142334
114,0.811300003528595,2025-08-25 06:26:31.524053,2025-08-25 06:30:14.186338,0 days 00:03:42.662285,100,8.689941101627555e-08,normal,8,nz,0.00023193251058260784,0.0035611968948604127,2066,304,,colnorm,old,1.051619988094008,logistic,0.010160183906555176,COMPLETE,0.010160183906555176
115,0.6615999937057495,2025-08-25 06:30:14.186594,2025-08-25 06:33:43.893944,0 days 00:03:29.707350,100,2.3581389791325977e-07,normal,8,zero,,2.0927404469878846e-05,5914,720,,colnorm,Glorot,,tanh,0.013011646270751954,COMPLETE,0.013011646270751954
116,0.6093714356422424,2025-08-25 06:33:43.894238,2025-08-25 06:37:14.967631,0 days 00:03:31.073393,100,,normal,8,zero,,1.3515422817432785e-06,322,736,0.8746362098003073,pca,Glorot,,logistic,0.013072443008422852,COMPLETE,0.013072443008422852
117,0.7782285571098327,2025-08-25 06:37:14.967892,2025-08-25 06:55:40.739824,0 days 00:18:25.771932,20,,normal,7,nz,0.0024538670863860006,0.0017800436927589796,176,704,,raw,Glorot,,tanh,0.013061308860778808,COMPLETE,0.013061308860778808
118,0.5779571413993836,2025-08-25 06:55:40.741483,2025-08-25 07:14:05.625583,0 days 00:18:24.884100,20,0.00036982468502784005,uniform,8,nz,2.803755506687295e-06,0.000533315054987866,101,144,,colnorm,old,0.5645943451832816,tanh,0.012969279289245605,COMPLETE,0.012969279289245605
119,0.780557143688202,2025-08-25 07:14:05.625941,2025-08-25 07:17:35.505377,0 days 00:03:29.879436,100,,normal,7,zero,,0.00015571896145923338,9395,160,,raw,old,0.9167599727660691,tanh,0.011981010437011719,COMPLETE,0.011981010437011719
120,0.8385714173316956,2025-08-25 07:17:35.505667,2025-08-25 07:34:56.601679,0 days 00:17:21.096012,20,,uniform,6,zero,,0.04524859757045637,384,224,,raw,old,0.5980073032389481,tanh,0.0053347587585449215,COMPLETE,0.0053347587585449215
121,0.6354428410530091,2025-08-25 07:34:56.603639,2025-08-25 07:38:39.635158,0 days 00:03:43.031519,100,0.0005471984852831905,normal,8,nz,0.0021833640161360657,1.6521063033130694e-06,1804,976,,colnorm,old,0.25432552687481336,tanh,0.01318213939666748,COMPLETE,0.01318213939666748
122,0.8308714270591736,2025-08-25 07:38:39.636547,2025-08-25 07:42:10.309745,0 days 00:03:30.673198,100,,normal,6,zero,,0.003935785731126586,1314,848,0.8781278404936537,pca,old,1.4724763163690942,logistic,0.012132620811462403,COMPLETE,0.012132620811462403
123,0.8283857107162476,2025-08-25 07:42:10.311585,2025-08-25 07:45:39.681562,0 days 00:03:29.369977,100,,normal,5,zero,,0.003044699410662557,2498,192,0.7937091371178958,pca,old,1.6894370568545216,tanh,0.009927988052368164,COMPLETE,0.009927988052368164
124,0.8430857181549072,2025-08-25 07:45:39.683298,2025-08-25 08:03:04.491066,0 days 00:17:24.807768,20,,normal,7,zero,,0.004114459823679709,921,784,,raw,old,1.601151847943024,logistic,0.012120938301086426,COMPLETE,0.012120938301086426
125,0.6275714278221131,2025-08-25 08:03:04.492971,2025-08-25 08:06:34.391936,0 days 00:03:29.898965,100,1.661103020140216e-05,uniform,7,zero,,8.164965305202197e-06,102,528,,colnorm,Glorot,,tanh,0.01303725242614746,COMPLETE,0.01303725242614746
126,0.8470142841339111,2025-08-25 08:06:34.392209,2025-08-25 08:25:04.036249,0 days 00:18:29.644040,20,3.799548376948795e-09,normal,5,nz,0.00045730330483991475,0.04198294028964044,237,896,,colnorm,Glorot,,logistic,0.01138317584991455,COMPLETE,0.01138317584991455
127,0.849657130241394,2025-08-25 08:25:04.038230,2025-08-25 08:42:29.505325,0 days 00:17:25.467095,20,3.8191421918368e-08,normal,8,zero,,0.002631051247053463,6428,336,,colnorm,Glorot,,logistic,0.008842968940734863,COMPLETE,0.008842968940734863
