number,value,datetime_start,datetime_complete,duration,params_batch_size,params_dist1,params_iseed,params_l2_penalty_choice,params_l2_penalty_nz,params_lr,params_lr_anneal_start,params_nhid1,params_nhid2,params_nhid3,params_scale_heur1,params_scale_mult1,params_squash,user_attrs_avg_fit_criteria,user_attrs_ed_cl1_mean,user_attrs_ed_cl2_mean,user_attrs_ed_cl3_mean,state,avg_fit_criteria,ed_cl1_mean,ed_cl2_mean,ed_cl3_mean
72,0.8269516428311666,2025-09-03 23:15:35.188394,2025-09-03 23:22:00.101549,0 days 00:06:24.913155,100,uniform,7,zero,,0.010978566266128548,9655,768,192,688,old,1.4075598602755586,tanh,0.01110219955444336,0.011420806248982748,0.010317246119181315,0.011568546295166016,COMPLETE,0.01110219955444336,0.011420806248982748,0.010317246119181315,0.011568546295166016
73,0.09780645122130711,2025-09-03 23:22:00.102232,2025-09-03 23:55:19.282433,0 days 00:33:19.180201,20,normal,5,nz,0.005952583710834215,0.5137127285229058,433,368,784,704,Glorot,,tanh,,,,,COMPLETE,,,,
74,0.8839194178581238,2025-09-03 23:55:19.283262,2025-09-04 00:01:58.688618,0 days 00:06:39.405356,100,normal,5,nz,3.6292606745195535e-07,0.16620075393491118,4477,464,464,208,old,0.8248422266040809,logistic,0.003382126490275065,0.004200299580891927,0.004312554995218913,0.0016335248947143555,COMPLETE,0.003382126490275065,0.004200299580891927,0.004312554995218913,0.0016335248947143555
75,0.8107580741246542,2025-09-04 00:01:58.689336,2025-09-04 00:33:51.688534,0 days 00:31:52.999198,20,normal,5,zero,,0.0048337148871956505,1241,448,384,688,old,1.1836163034900535,logistic,0.012252079115973579,0.012215813000996908,0.012552499771118164,0.011987924575805664,COMPLETE,0.012252079115973579,0.012215813000996908,0.012552499771118164,0.011987924575805664
76,0.8216129342714945,2025-09-04 00:33:51.689241,2025-09-04 00:40:29.872912,0 days 00:06:38.183671,100,normal,6,nz,0.00430799832005835,0.015296634760823937,831,320,144,304,old,1.120707475532832,tanh,0.009512702624003092,0.010433355967203775,0.00923327604929606,0.00887147585550944,COMPLETE,0.009512702624003092,0.010433355967203775,0.00923327604929606,0.00887147585550944
77,0.17920944094657898,2025-09-04 00:40:29.873412,2025-09-04 01:13:32.968838,0 days 00:33:03.095426,20,uniform,7,nz,7.176529559961988e-07,0.0010888556841503908,161,256,176,544,old,1.1248857700909756,logistic,0.013141671816507975,0.013323267300923666,0.012964606285095215,0.013137141863505045,COMPLETE,0.013141671816507975,0.013323267300923666,0.012964606285095215,0.013137141863505045
78,0.8146935304005941,2025-09-04 01:13:32.969557,2025-09-04 01:20:13.945530,0 days 00:06:40.975973,100,uniform,7,nz,2.4831699632727675e-07,0.005585390948866635,2347,848,400,896,Glorot,,logistic,0.01235367192162408,0.012472391128540039,0.012615640958150228,0.011972983678181967,COMPLETE,0.01235367192162408,0.012472391128540039,0.012615640958150228,0.011972983678181967
79,0.09780645122130711,2025-09-04 01:20:13.947005,2025-09-04 01:26:53.504451,0 days 00:06:39.557446,100,uniform,6,nz,5.37563683829772e-07,0.6283370627318849,823,480,240,320,Glorot,,tanh,,,,,COMPLETE,,,,
80,0.8831613063812256,2025-09-04 01:26:53.504964,2025-09-04 02:00:14.286703,0 days 00:33:20.781739,20,uniform,7,nz,0.0032670485779580736,0.10366609087662806,365,944,736,656,Glorot,,tanh,0.006902509265475802,0.007464448610941569,0.008478442827860514,0.004764636357625325,COMPLETE,0.006902509265475802,0.007464448610941569,0.008478442827860514,0.004764636357625325
81,0.8411936163902283,2025-09-04 02:00:14.287710,2025-09-04 02:32:14.453940,0 days 00:32:00.166230,20,normal,5,zero,,0.011017099936894197,2274,720,960,256,Glorot,,logistic,0.010190155771043565,0.01140900452931722,0.012401262919108072,0.006760199864705403,COMPLETE,0.010190155771043565,0.01140900452931722,0.012401262919108072,0.006760199864705403
82,0.587596615155538,2025-09-04 02:32:14.454625,2025-09-04 02:38:54.706394,0 days 00:06:40.251769,100,normal,5,nz,3.261333236524643e-05,0.0021081549056875927,798,432,656,304,old,1.50460206232941,logistic,0.012734095255533854,0.012917518615722656,0.01282203197479248,0.012462735176086426,COMPLETE,0.012734095255533854,0.012917518615722656,0.01282203197479248,0.012462735176086426
83,0.7658870418866476,2025-09-04 02:38:54.707085,2025-09-04 02:45:36.634338,0 days 00:06:41.927253,100,normal,5,nz,1.5551139170468825e-07,0.0039509825139392215,435,992,528,1024,old,1.7259387861118338,logistic,0.012821833292643229,0.012847542762756348,0.012862642606099447,0.012755314509073893,COMPLETE,0.012821833292643229,0.012847542762756348,0.012862642606099447,0.012755314509073893
84,0.410387247800827,2025-09-04 02:45:36.634869,2025-09-04 03:18:50.604105,0 days 00:33:13.969236,20,uniform,7,nz,7.2139245678533556e-06,1.0885565076807783e-05,1905,384,656,368,Glorot,,tanh,0.013094133800930446,0.013103048006693522,0.013039350509643555,0.013140002886454264,COMPLETE,0.013094133800930446,0.013103048006693522,0.013039350509643555,0.013140002886454264
85,0.8142902851104736,2025-09-04 03:18:50.604625,2025-09-04 03:25:13.793122,0 days 00:06:23.188497,100,uniform,8,zero,,0.017834294427979607,402,368,416,704,old,1.081544056612897,logistic,0.012376864751180014,0.012540777524312338,0.012649456659952799,0.011940360069274902,COMPLETE,0.012376864751180014,0.012540777524312338,0.012649456659952799,0.011940360069274902
86,0.8181935747464498,2025-09-04 03:25:13.793630,2025-09-04 03:58:27.932195,0 days 00:33:14.138565,20,normal,5,nz,3.0054880136460905e-05,0.010472513085858672,482,272,496,992,old,0.4039701388121527,logistic,0.012799859046936035,0.012933611869812012,0.013041098912556967,0.012424866358439127,COMPLETE,0.012799859046936035,0.012933611869812012,0.013041098912556967,0.012424866358439127
87,0.113467738032341,2025-09-04 03:58:27.932708,2025-09-04 04:05:08.950290,0 days 00:06:41.017582,100,uniform,6,nz,0.0003293547698396803,1.4611249325539994e-05,185,640,224,320,Glorot,,logistic,0.013038873672485352,0.013037681579589844,0.013045112291971842,0.013033827145894369,COMPLETE,0.013038873672485352,0.013037681579589844,0.013045112291971842,0.013033827145894369
88,0.9043709834416708,2025-09-04 04:05:08.950803,2025-09-04 04:11:33.030047,0 days 00:06:24.079244,100,uniform,7,zero,,0.08418440518421251,4502,272,672,528,old,0.369854043861086,tanh,0.008927742640177408,0.008082985877990723,0.008401632308959961,0.010298609733581543,COMPLETE,0.008927742640177408,0.008082985877990723,0.008401632308959961,0.010298609733581543
89,0.18951542178789774,2025-09-04 04:11:33.030837,2025-09-04 04:44:51.344864,0 days 00:33:18.314027,20,normal,6,nz,0.0001825196758916241,0.0015499271938168606,103,720,384,720,Glorot,,logistic,0.013086742824978298,0.013051311175028482,0.013185779253641764,0.013023138046264648,COMPLETE,0.013086742824978298,0.013051311175028482,0.013185779253641764,0.013023138046264648
90,0.36536916097005206,2025-09-04 04:44:51.345686,2025-09-04 04:51:13.768629,0 days 00:06:22.422943,100,normal,5,zero,,0.4952726269982639,2914,448,512,448,old,0.6156944183719002,logistic,0.004450056287977431,0.004666487375895183,0.0055408477783203125,0.003142833709716797,COMPLETE,0.004450056287977431,0.004666487375895183,0.0055408477783203125,0.003142833709716797
91,0.864483912785848,2025-09-04 04:51:13.769317,2025-09-04 04:57:39.588853,0 days 00:06:25.819536,100,uniform,8,zero,,0.2481897160957475,405,928,896,752,Glorot,,tanh,0.010283337699042426,0.00927583376566569,0.011240800221761068,0.010333379109700521,COMPLETE,0.010283337699042426,0.00927583376566569,0.011240800221761068,0.010333379109700521
92,0.34525787830352783,2025-09-04 04:57:39.589504,2025-09-04 05:04:20.327625,0 days 00:06:40.738121,100,uniform,5,nz,4.878556387942683e-07,0.36938524568309344,857,704,768,688,Glorot,,logistic,0.00395051638285319,0.00969537099202474,0.0016107956568400066,0.0005453824996948242,COMPLETE,0.00395051638285319,0.00969537099202474,0.0016107956568400066,0.0005453824996948242
93,0.8795322179794312,2025-09-04 05:04:20.328371,2025-09-04 05:10:45.086985,0 days 00:06:24.758614,100,uniform,5,zero,,0.22883608482169288,7868,272,960,512,Glorot,,tanh,0.003404868973626031,0.0008423725763956705,0.005780140558878581,0.0035920937856038413,COMPLETE,0.003404868973626031,0.0008423725763956705,0.005780140558878581,0.0035920937856038413
94,0.8083387017250061,2025-09-04 05:10:45.087644,2025-09-04 05:17:10.628731,0 days 00:06:25.541087,100,normal,7,zero,,0.000997668492738364,3404,816,736,976,old,0.39238998436042594,tanh,0.012976076867845325,0.012925664583841959,0.013074596722920736,0.012927969296773275,COMPLETE,0.012976076867845325,0.012925664583841959,0.013074596722920736,0.012927969296773275
95,0.7994193037350973,2025-09-04 05:17:10.629246,2025-09-04 05:49:02.355040,0 days 00:31:51.725794,20,normal,5,zero,,0.018843305858782414,126,320,352,768,old,0.5301157079140334,logistic,0.01255928145514594,0.012507001558939615,0.012872139612833658,0.01229870319366455,COMPLETE,0.01255928145514594,0.012507001558939615,0.012872139612833658,0.01229870319366455
