number,value,datetime_start,datetime_complete,duration,params_batch_size,params_dist1,params_iseed,params_l2_penalty_choice,params_l2_penalty_nz,params_lr,params_lr_anneal_start,params_nhid1,params_nhid2,params_nhid3,params_scale_heur1,params_scale_mult1,params_squash,user_attrs_avg_fit_criteria,user_attrs_ed_cl1_mean,user_attrs_ed_cl2_mean,user_attrs_ed_cl3_mean,state,avg_fit_criteria,ed_cl1_mean,ed_cl2_mean,ed_cl3_mean
66,0.11269354820251465,2025-09-03 17:44:55.381836,2025-09-03 18:14:08.317731,0 days 00:29:12.935895,20,uniform,7,nz,2.924755547734096e-07,6.151522662507383e-05,212,816,144,240,old,0.8833134708699024,logistic,0.013088345527648926,0.013015508651733398,0.0132371187210083,0.013012409210205078,COMPLETE,0.013088345527648926,0.013015508651733398,0.0132371187210083,0.013012409210205078
67,0.11269354820251465,2025-09-03 18:14:08.318185,2025-09-03 18:44:07.152843,0 days 00:29:58.834658,20,normal,7,nz,0.0013578312866838003,0.0002523675400882419,209,992,176,128,old,1.1724735948164642,logistic,0.012992501258850098,0.01303569475809733,0.012623786926269531,0.013318022092183432,COMPLETE,0.012992501258850098,0.01303569475809733,0.012623786926269531,0.013318022092183432
68,0.6275320450464884,2025-09-03 18:44:07.153296,2025-09-03 18:50:12.161386,0 days 00:06:05.008090,100,uniform,7,zero,,0.0015370987528326029,609,608,544,880,Glorot,,logistic,0.012949254777696395,0.012850324312845865,0.013026595115661621,0.012970844904581705,COMPLETE,0.012949254777696395,0.012850324312845865,0.013026595115661621,0.012970844904581705
69,0.742241899172465,2025-09-03 18:50:12.161818,2025-09-03 19:19:30.640188,0 days 00:29:18.478370,20,normal,6,nz,4.8965413730662214e-05,0.005208858718695692,1552,544,160,320,old,1.4821333178089098,logistic,0.011543525589836968,0.01229234536488851,0.01230029265085856,0.010037938753763834,COMPLETE,0.011543525589836968,0.01229234536488851,0.01230029265085856,0.010037938753763834
70,0.11269354820251465,2025-09-03 19:19:30.640635,2025-09-03 19:25:25.123465,0 days 00:05:54.482830,100,normal,7,nz,0.0015176404987107214,1.6212064962454584e-06,2248,608,192,896,Glorot,,logistic,0.013072768847147623,0.013048926989237467,0.01317457358042399,0.012994805971781412,COMPLETE,0.013072768847147623,0.013048926989237467,0.01317457358042399,0.012994805971781412
71,0.6667901277542114,2025-09-03 19:25:25.123923,2025-09-03 19:53:08.448529,0 days 00:27:43.324606,20,normal,5,zero,,0.0062942794473880076,178,832,960,496,Glorot,,logistic,0.012866470548841687,0.012948433558146158,0.013007124265034994,0.012643853823343912,COMPLETE,0.012866470548841687,0.012948433558146158,0.013007124265034994,0.012643853823343912
72,0.791661262512207,2025-09-03 19:53:08.449282,2025-09-03 19:58:54.989844,0 days 00:05:46.540562,100,uniform,7,zero,,0.010978566266128548,9655,768,192,688,old,1.4075598602755586,tanh,0.009593221876356339,0.009758710861206055,0.007829864819844564,0.011191089948018393,COMPLETE,0.009593221876356339,0.009758710861206055,0.007829864819844564,0.011191089948018393
73,0.0979838694135348,2025-09-03 19:58:54.990585,2025-09-03 20:28:19.914526,0 days 00:29:24.923941,20,normal,5,nz,0.005952583710834215,0.5137127285229058,433,368,784,704,Glorot,,tanh,,,,,COMPLETE,,,,
74,0.8236450552940369,2025-09-03 20:28:19.915234,2025-09-03 20:34:09.997596,0 days 00:05:50.082362,100,normal,5,nz,3.6292606745195535e-07,0.16620075393491118,4477,464,464,208,old,0.8248422266040809,logistic,0.0019285811318291558,0.0020186901092529297,0.0026006301244099936,0.0011664231618245442,COMPLETE,0.0019285811318291558,0.0020186901092529297,0.0026006301244099936,0.0011664231618245442
75,0.7406290570894877,2025-09-03 20:34:09.998289,2025-09-03 21:01:36.179297,0 days 00:27:26.181008,20,normal,5,zero,,0.0048337148871956505,1241,448,384,688,old,1.1836163034900535,logistic,0.012341605292426215,0.012274225552876791,0.012577017148335775,0.01217357317606608,COMPLETE,0.012341605292426215,0.012274225552876791,0.012577017148335775,0.01217357317606608
76,0.7642579674720764,2025-09-03 21:01:36.179739,2025-09-03 21:07:27.187818,0 days 00:05:51.008079,100,normal,6,nz,0.00430799832005835,0.015296634760823937,831,320,144,304,old,1.120707475532832,tanh,0.009170664681328667,0.010243693987528482,0.008310755093892416,0.008957544962565104,COMPLETE,0.009170664681328667,0.010243693987528482,0.008310755093892416,0.008957544962565104
77,0.26037074128786725,2025-09-03 21:07:27.188265,2025-09-03 21:36:28.910647,0 days 00:29:01.722382,20,uniform,7,nz,7.176529559961988e-07,0.0010888556841503908,161,256,176,544,old,1.1248857700909756,logistic,0.01313752598232693,0.0133134126663208,0.012963573137919107,0.013135592142740885,COMPLETE,0.01313752598232693,0.0133134126663208,0.012963573137919107,0.013135592142740885
78,0.748532255490621,2025-09-03 21:36:28.911446,2025-09-03 21:42:17.252588,0 days 00:05:48.341142,100,uniform,7,nz,2.4831699632727675e-07,0.005585390948866635,2347,848,400,896,Glorot,,logistic,0.012306915389166938,0.012452443440755209,0.012462457021077475,0.012005845705668131,COMPLETE,0.012306915389166938,0.012452443440755209,0.012462457021077475,0.012005845705668131
79,0.0979838694135348,2025-09-03 21:42:17.253036,2025-09-03 21:48:04.267364,0 days 00:05:47.014328,100,uniform,6,nz,5.37563683829772e-07,0.6283370627318849,823,480,240,320,Glorot,,tanh,,,,,COMPLETE,,,,
80,0.8184677561124166,2025-09-03 21:48:04.267800,2025-09-03 22:16:55.929844,0 days 00:28:51.662044,20,uniform,7,nz,0.0032670485779580736,0.10366609087662806,365,944,736,656,Glorot,,tanh,0.006183014975653755,0.006675283114115397,0.007352709770202637,0.0045210520426432295,COMPLETE,0.006183014975653755,0.006675283114115397,0.007352709770202637,0.0045210520426432295
81,0.7988386750221252,2025-09-03 22:16:55.930764,2025-09-03 22:45:01.034079,0 days 00:28:05.103315,20,normal,5,zero,,0.011017099936894197,2274,720,960,256,Glorot,,logistic,0.01007039017147488,0.011065125465393066,0.012146989504496256,0.006999055544535319,COMPLETE,0.01007039017147488,0.011065125465393066,0.012146989504496256,0.006999055544535319
82,0.5918546716372172,2025-09-03 22:45:01.034807,2025-09-03 22:50:54.960424,0 days 00:05:53.925617,100,normal,5,nz,3.261333236524643e-05,0.0021081549056875927,798,432,656,304,old,1.50460206232941,logistic,0.012758003340827094,0.012974937756856283,0.01284476121266683,0.01245431105295817,COMPLETE,0.012758003340827094,0.012974937756856283,0.01284476121266683,0.01245431105295817
83,0.7092096408208212,2025-09-03 22:50:54.960857,2025-09-03 22:56:41.452745,0 days 00:05:46.491888,100,normal,5,nz,1.5551139170468825e-07,0.0039509825139392215,435,992,528,1024,old,1.7259387861118338,logistic,0.012888775931464301,0.012933611869812012,0.012919147809346518,0.012813568115234375,COMPLETE,0.012888775931464301,0.012933611869812012,0.012919147809346518,0.012813568115234375
84,0.4088713824748993,2025-09-03 22:56:41.453413,2025-09-03 23:26:03.939980,0 days 00:29:22.486567,20,uniform,7,nz,7.2139245678533556e-06,1.0885565076807783e-05,1905,384,656,368,Glorot,,tanh,0.013094663619995117,0.013104915618896484,0.013039231300354004,0.013139843940734863,COMPLETE,0.013094663619995117,0.013104915618896484,0.013039231300354004,0.013139843940734863
85,0.7436451315879822,2025-09-03 23:26:03.940427,2025-09-03 23:31:42.899290,0 days 00:05:38.958863,100,uniform,8,zero,,0.017834294427979607,402,368,416,704,old,1.081544056612897,logistic,0.0124869876437717,0.012571016947428385,0.012791633605957031,0.012098312377929688,COMPLETE,0.0124869876437717,0.012571016947428385,0.012791633605957031,0.012098312377929688
86,0.7460484107335409,2025-09-03 23:31:42.899722,2025-09-04 00:00:53.144475,0 days 00:29:10.244753,20,normal,5,nz,3.0054880136460905e-05,0.010472513085858672,482,272,496,992,old,0.4039701388121527,logistic,0.012863477071126303,0.01298073927561442,0.013077100118001303,0.012532591819763184,COMPLETE,0.012863477071126303,0.01298073927561442,0.013077100118001303,0.012532591819763184
87,0.11269354820251465,2025-09-04 00:00:53.145271,2025-09-04 00:06:43.461199,0 days 00:05:50.315928,100,uniform,6,nz,0.0003293547698396803,1.4611249325539994e-05,185,640,224,320,Glorot,,logistic,0.013038886917961968,0.013037721316019693,0.013045112291971842,0.013033827145894369,COMPLETE,0.013038886917961968,0.013037721316019693,0.013045112291971842,0.013033827145894369
88,0.8380806048711141,2025-09-04 00:06:43.461637,2025-09-04 00:12:11.795425,0 days 00:05:28.333788,100,uniform,7,zero,,0.08418440518421251,4502,272,672,528,old,0.369854043861086,tanh,0.005940834681193034,0.004760384559631348,0.005945285161336263,0.007116834322611491,COMPLETE,0.005940834681193034,0.004760384559631348,0.005945285161336263,0.007116834322611491
89,0.28698315223058063,2025-09-04 00:12:11.795865,2025-09-04 00:41:21.301678,0 days 00:29:09.505813,20,normal,6,nz,0.0001825196758916241,0.0015499271938168606,103,720,384,720,Glorot,,logistic,0.01308592160542806,0.013051350911458334,0.013180851936340332,0.013025561968485514,COMPLETE,0.01308592160542806,0.013051350911458334,0.013180851936340332,0.013025561968485514
90,0.1909690002600352,2025-09-04 00:41:21.302377,2025-09-04 00:46:49.126299,0 days 00:05:27.823922,100,normal,5,zero,,0.4952726269982639,2914,448,512,448,old,0.6156944183719002,logistic,0.008641507890489366,0.014806429545084635,0.009756088256835938,0.0013620058695475261,COMPLETE,0.008641507890489366,0.014806429545084635,0.009756088256835938,0.0013620058695475261
91,0.8156935969988505,2025-09-04 00:46:49.127197,2025-09-04 00:52:20.536854,0 days 00:05:31.409657,100,uniform,8,zero,,0.2481897160957475,405,928,896,752,Glorot,,tanh,0.009704232215881348,0.009000023206075033,0.010489543279012045,0.009623130162556967,COMPLETE,0.009704232215881348,0.009000023206075033,0.010489543279012045,0.009623130162556967
92,0.20724346240361533,2025-09-04 00:52:20.537285,2025-09-04 00:58:08.704931,0 days 00:05:48.167646,100,uniform,5,nz,4.878556387942683e-07,0.36938524568309344,857,704,768,688,Glorot,,logistic,0.004728171560499404,0.009072383244832357,0.004443526268005371,0.0006686051686604818,COMPLETE,0.004728171560499404,0.009072383244832357,0.004443526268005371,0.0006686051686604818
93,0.8349999785423279,2025-09-04 00:58:08.705368,2025-09-04 01:03:39.932224,0 days 00:05:31.226856,100,uniform,5,zero,,0.22883608482169288,7868,272,960,512,Glorot,,tanh,0.0013830264409383137,0.00033835570017496747,0.002705057462056478,0.001105666160583496,COMPLETE,0.0013830264409383137,0.00033835570017496747,0.002705057462056478,0.001105666160583496
94,0.7455483675003052,2025-09-04 01:03:39.932652,2025-09-04 01:09:09.782515,0 days 00:05:29.849863,100,normal,7,zero,,0.000997668492738364,3404,816,736,976,old,0.39238998436042594,tanh,0.01297812991672092,0.01292578379313151,0.013073603312174479,0.012935002644856771,COMPLETE,0.01297812991672092,0.01292578379313151,0.013073603312174479,0.012935002644856771
95,0.7332257628440857,2025-09-04 01:09:09.782940,2025-09-04 01:36:23.920826,0 days 00:27:14.137886,20,normal,5,zero,,0.018843305858782414,126,320,352,768,old,0.5301157079140334,logistic,0.01263660854763455,0.012616753578186035,0.01288302739461263,0.01241004467010498,COMPLETE,0.01263660854763455,0.012616753578186035,0.01288302739461263,0.01241004467010498
