number,value,datetime_start,datetime_complete,duration,params_batch_size,params_dist1,params_iseed,params_l2_penalty_choice,params_l2_penalty_nz,params_lr,params_lr_anneal_start,params_nhid1,params_scale_heur1,params_scale_mult1,params_squash,user_attrs_avg_fit_criteria,state,avg_fit_criteria
61,0.8508285522460938,2025-09-03 07:00:21.454274,2025-09-03 07:42:32.204377,0 days 00:42:10.750103,20,uniform,6,nz,0.007672776946090406,0.10764307224084314,2301,864,old,0.8427118399699884,tanh,9.911060333251953e-05,COMPLETE,9.911060333251953e-05
62,0.8980571389198303,2025-09-03 07:42:32.204846,2025-09-03 08:22:21.853667,0 days 00:39:49.648821,20,uniform,5,zero,,0.04118547144938892,3113,976,old,0.7727526554869119,tanh,0.007670402526855469,COMPLETE,0.007670402526855469
63,0.8984428524971009,2025-09-03 08:22:21.854130,2025-09-03 09:02:11.538854,0 days 00:39:49.684724,20,uniform,5,zero,,0.14955799660673602,7215,912,old,0.7694451311219984,tanh,0.001483154296875,COMPLETE,0.001483154296875
64,0.8691571354866028,2025-09-03 09:02:11.539749,2025-09-03 09:41:55.481002,0 days 00:39:43.941253,20,uniform,5,zero,,0.0020927603709858045,3616,928,old,0.9600195940721341,tanh,0.012606239318847657,COMPLETE,0.012606239318847657
65,0.8695571303367615,2025-09-03 09:41:55.481454,2025-09-03 10:21:27.259395,0 days 00:39:31.777941,20,normal,7,zero,,0.009992818945935162,1111,928,old,0.9337328824652845,tanh,0.01222057342529297,COMPLETE,0.01222057342529297
66,0.8966428399085998,2025-09-03 10:21:27.260331,2025-09-03 11:00:44.327767,0 days 00:39:17.067436,20,uniform,5,zero,,0.22857490893623778,1260,864,old,0.7358288844088087,tanh,0.0033485889434814453,COMPLETE,0.0033485889434814453
67,0.8984142780303955,2025-09-03 11:00:44.328206,2025-09-03 11:40:17.592020,0 days 00:39:33.263814,20,uniform,5,zero,,0.21527451510119197,1564,800,old,0.9621919901737737,tanh,0.002736973762512207,COMPLETE,0.002736973762512207
68,0.8978285670280457,2025-09-03 11:40:17.592469,2025-09-03 12:19:37.837115,0 days 00:39:20.244646,20,uniform,5,zero,,0.18825732213060023,984,848,old,1.0661963369614047,tanh,0.0046338319778442385,COMPLETE,0.0046338319778442385
69,0.8363428354263306,2025-09-03 12:19:37.837558,2025-09-03 12:59:19.254994,0 days 00:39:41.417436,20,uniform,6,zero,,0.004389650475367147,344,816,old,1.1731956684657538,tanh,0.012845087051391601,COMPLETE,0.012845087051391601
70,0.8956714153289795,2025-09-03 12:59:19.255439,2025-09-03 13:38:52.107724,0 days 00:39:32.852285,20,uniform,7,zero,,0.03260740678046927,3290,1008,old,1.1207896025602018,tanh,0.007896709442138671,COMPLETE,0.007896709442138671
71,0.10000000149011612,2025-09-03 13:38:52.108156,2025-09-03 14:18:27.046364,0 days 00:39:34.938208,20,uniform,5,zero,,0.8805178165604364,1037,736,old,0.9778979860320238,tanh,,COMPLETE,
72,0.8952714323997497,2025-09-03 14:18:27.046815,2025-09-03 14:58:05.355945,0 days 00:39:38.309130,20,uniform,5,zero,,0.22668692716515149,7113,688,old,0.9029168615294908,tanh,0.00029850006103515625,COMPLETE,0.00029850006103515625
73,0.2571000039577484,2025-09-03 14:58:05.356393,2025-09-03 15:37:38.413863,0 days 00:39:33.057470,20,uniform,5,zero,,0.27116424129934236,1459,880,Glorot,,tanh,,COMPLETE,
74,0.8955714106559753,2025-09-03 15:37:38.414290,2025-09-03 16:19:59.413500,0 days 00:42:20.999210,20,uniform,5,nz,1.1326345014380577e-08,0.20124960717812734,310,912,old,0.9327366943662423,tanh,0.008581852912902832,COMPLETE,0.008581852912902832
75,0.875428569316864,2025-09-03 16:19:59.413957,2025-09-03 16:27:55.727843,0 days 00:07:56.313886,100,uniform,5,zero,,0.00897889118843822,1238,768,old,0.8271208595270878,tanh,0.012450146675109863,COMPLETE,0.012450146675109863
76,0.8995000004768372,2025-09-03 16:27:55.728274,2025-09-03 17:07:42.233287,0 days 00:39:46.505013,20,uniform,5,zero,,0.12358646673061237,5733,1024,old,1.2087481986971567,tanh,0.0024405956268310548,COMPLETE,0.0024405956268310548
77,0.10000000149011612,2025-09-03 17:07:42.233997,2025-09-03 17:47:18.040646,0 days 00:39:35.806649,20,uniform,5,zero,,0.6802523612853733,7001,976,old,1.3191412285199149,tanh,,COMPLETE,
78,0.896828556060791,2025-09-03 17:47:18.041100,2025-09-03 18:27:07.083078,0 days 00:39:49.041978,20,uniform,6,zero,,0.14885012141154638,3058,800,old,1.1820745800687087,tanh,0.0024492025375366213,COMPLETE,0.0024492025375366213
79,0.8888142704963684,2025-09-03 18:27:07.083526,2025-09-03 19:06:49.759988,0 days 00:39:42.676462,20,normal,5,zero,,0.05141478008837712,8047,912,old,1.2970907002989835,logistic,0.0023859262466430662,COMPLETE,0.0023859262466430662
80,0.891185712814331,2025-09-03 19:06:49.760419,2025-09-03 19:46:31.016951,0 days 00:39:41.256532,20,uniform,8,zero,,0.031654905415149204,1366,848,old,1.248438063948707,tanh,0.009787321090698242,COMPLETE,0.009787321090698242
81,0.8879428505897522,2025-09-03 19:46:31.017722,2025-09-03 20:26:17.950464,0 days 00:39:46.932742,20,uniform,6,zero,,0.005549702451959405,8613,976,Glorot,,tanh,0.010228562355041503,COMPLETE,0.010228562355041503
82,0.3675142824649811,2025-09-03 20:26:17.951256,2025-09-03 21:05:51.670971,0 days 00:39:33.719715,20,uniform,6,zero,,0.9931860981962561,2795,832,old,1.1964254622260733,logistic,0.0005972623825073242,COMPLETE,0.0005972623825073242
83,0.858899986743927,2025-09-03 21:05:51.671415,2025-09-03 21:14:18.340544,0 days 00:08:26.669129,100,uniform,5,nz,5.195542757558137e-08,0.00243003037618126,2514,992,old,1.1682038655285363,tanh,0.01275043487548828,COMPLETE,0.01275043487548828
